HGST 6TB Deskstar NAS HDN726060ALE614 패키지 (SATA3/7200/128M),HGST,HDD (NAS용),6TB,NA,SATA3(6Gb/s),7200,128,26.1,NA,3,RV센서 / DSA / ISE / SED / 100만 MTBF / TFC,243600
Seagate 12TB Exos X12 ST12000NM0007 (SATA3/7200/256M),Seagate,HDD (기업용),8.9cm (3.5형),12,SATA3(6Gb/s),7200,256,26.1,NA,5,헬륨충전 / ISE / SED,691000
Seagate 1TB IronWolf ST1000VN002 (SATA3/5900/64M),Seagate,HDD (NAS용),1TB,NA,SATA3(6Gb/s),5900,64,20,21/23,3,무게: 최대 415g,74500
HGST 1TB Travelstar 5K1000 HTS541010A9E680 (SATA3/5400/8M/노트북용),HGST,HDD (노트북용),6.4cm (2.5형),1,SATA3(6Gb/s),5400,8,9.5,24/26,NA,NA,51060
Seagate 8TB Exos 7E8 ST8000NM0055 (SATA3/7200/256M),Seagate,HDD (기업용),8.9cm (3.5형),8,SATA3(6Gb/s),7200,256,26.1,NA,5,NA,450000
Toshiba 500GB DT01ACA050 (SATA3/7200/32M),Toshiba,HDD (PC용),8.9cm (3.5형),0.5,SATA3(6Gb/s),7200,32,26.1,25/26,2,450g,39200
Seagate 1.2TB Exos 10E2400 ST1200MM0129 (SAS/10K/256M),Seagate,HDD (기업용),6.4cm (2.5형),1.2,SA-SCSI(12Gb/s),10000,256,15,NA,5,eMLC 16GB,380000
Western Digital WD 6TB PURPLE WD60PURZ (SATA3/5400/64M),Western,HDD (CCTV용),8.9cm (3.5형),6,SATA3(6Gb/s),5400,64,26.1,25/26,3,저전력 / 무게: 750g,230000
Seagate 3TB SkyHawk HDD ST3000VX010 (SATA3/5900/64M),Seagate,HDD (CCTV용),8.9cm (3.5형),3,SATA3(6Gb/s),5900,64,26.1,23/25,3,무게: 최대 610g,103860
Western Digital WD 6TB BLUE WD60EZRZ (SATA3/5400/64M),Western,HDD (PC용),8.9cm (3.5형),6,SATA3(6Gb/s),5400,64,26.1,25/28,2,NA,215400
HGST 500GB Travelstar Z7K500 HTS725050A7E630 (SATA3/7200/32M/노트북용),HGST,HDD (노트북용),6.4cm (2.5형),0.5,SATA3(6Gb/s),7200,32,7,23/24,NA,Advenced Format,54500
Seagate 1TB FireCuda SSHD ST1000LX015 (SATA3/5400/128M/노트북용),Seagate,SSHD (노트북용),6.4cm (2.5형),1,SATA3(6Gb/s),5400,128,7,20/22,5,낸드: MLC(8GB),80800
Toshiba 1TB MQ01ABD100 (SATA2/5400/8M/노트북용),Toshiba,HDD (노트북용),6.4cm (2.5형),1,SATA2(3Gb/s),5400,8,9.5,23/24,1,117g,51200
Toshiba 10TB X300 HDWR11A (SATA3/7200/256M),Toshiba,HDD (PC용),8.9cm (3.5형),10,SATA3(6Gb/s),7200,256,26.1,34,2,DSA / 충격 감지센서 / 램프로딩 기술,392000
Toshiba 3TB MC04ACA300 (SATA3/7200RPM/128M),Toshiba,HDD (NAS용),8.9cm (3.5형),3,SATA3(6Gb/s),7200,128,26.1,NA,3,RV센서 / 저전력 / RAID지원 / NASServerCloud 시스템에 최적화/ 24BAY지원,137500
Western Digital WD 1TB BLACK WD1003FZEX (SATA3/7200/64M),Western,HDD (PC용),8.9cm (3.5형),1,SATA3(6Gb/s),7200,64,26.1,29/30,5,450g,83000
Western Digital WD 5TB Red WD50EFRX (SATA3/5400/64M),Western,HDD (NAS용),8.9cm (3.5형),5,SATA3(6Gb/s),5400,64,26,NA,3,무게: 750g / 1~8베이 NAS솔루션용 스토리지,513000
Western Digital WD 1TB MOBILE BLACK WD10JPLX (SATA3/7200/32M/노트북용),Western,HDD (노트북용),6.4cm (2.5형),1,SATA3(6Gb/s),7200,32,9.5,NA,5,무게 :115g,80000
Seagate 3TB IronWolf ST3000VN007 (SATA3/5900/64M),Seagate,HDD (NAS용),8.9cm (3.5형),3,SATA3(6Gb/s),5900,64,26.1,23/25,3,무게: 최대 610g,129900
Toshiba 5TB MD04ACA500 (SATA3/7200/128M),Toshiba,HDD (PC용),8.9cm (3.5형),5,SATA3(6Gb/s),7200,128,26.1,31/34,2,NA,180750
HGST 1TB Ultrastar 7K2 HUS722T1TALA604 (SATA3/7200/128M),HGST,HDD (기업용),8.9cm (3.5형),1,SATA3(6Gb/s),7200,128,26,NA,5,MTBF: 2000000시간 / 무게: 640g,118700
Seagate 250GB BarraCuda 7200.12 ST3250312AS (SATA3/7200/8M/슬림),Seagate,HDD (PC용),8.9cm (3.5형),0.25,SATA3(6Gb/s),7200,NA,20,NA,NA,8MB,76160
Western Digital WD 6TB Red Pro WD6002FFWX (SATA3/7200/128M),Western,HDD (NAS용),8.9cm (3.5형),6,SATA3(6Gb/s),7200,128,26,29/36,5,무게: 720g / 8~16베이 NAS솔루션용 스토리지,335000
Seagate 4TB IronWolf Pro ST4000NE0025 (SATA3/7200/128M),Seagate,HDD (NAS용),4TB,NA,SATA3(6Gb/s),7200,128,26,28/32,5,무게: 최대 780g,235000
Toshiba 2TB DT01ABA200V (SATA3/5700/64M),Toshiba,HDD (CCTV용),8.9cm (3.5형),2,SATA3(6Gb/s),5700,64,26.1,22/24,3,저전력 / 무게: 556g,65000
Toshiba 2TB MC04ACA200 (SATA3/7200RPM/128M),Toshiba,HDD (NAS용),8.9cm (3.5형),2,SATA3(6Gb/s),7200,128,26.1,NA,3,RV센서 / 저전력 / RAID지원 / NASServerCloud 시스템에 최적화/ 24BAY지원,109000
Toshiba 500GB MQ01ABF050 (SATA3/5400/8M/노트북용),Toshiba,HDD (노트북용),6.4cm (2.5형),0.5,SATA3(6Gb/s),5400,8,7,19/21,NA,저전력,39500
Seagate 2TB BarraCuda Pro ST2000DM009 (SATA3/7200/128M),Seagate,HDD (PC용),8.9cm (3.5형),2,SATA3(6Gb/s),7200,128,26,28/32,5,무게: 최대 780g,152200
Seagate 6TB BarraCuda ST6000DM003 (SATA3/5400/256M),Seagate,HDD (PC용),8.9cm (3.5형),6,SATA3(6Gb/s),5400,256,26.11,23/25,2,다층캐싱(MTC) / 무게: 610g,222000
HGST 10TB Deskstar NAS HDN721010ALE604 패키지 (SATA3/7200/256M/4PACK),HGST,HDD (NAS용),8.9cm (3.5형),10,SATA3(6Gb/s),7200,256,26.1,NA,3,헬륨충전 / RV센서 / S.M.A.R.T 지원 / ISE / SED / MTBF: 100만시간,1640000
HGST 500GB Travelstar Z5K500 HTS545050A7E680 (SATA3/5400/8M/노트북용),HGST,HDD (노트북용),6.4cm (2.5형),0.5,SATA3(6Gb/s),5400,8,7,19/21,데이터복구2,NA,42500
HGST 8TB Deskstar NAS HDN728080ALE604 패키지 (SATA3/7200/128M/2PACK),HGST,HDD (NAS용),8.9cm (3.5형),8,SATA3(6Gb/s),7200,128,26.1,NA,3,헬륨충전 / RV센서 / DSA / S.M.A.R.T 지원 / 100만 MTBF,625000
HGST 3TB HUA723030ALA640 (SATA3/7200/64M/해외구매),HGST,HDD (PC용),8.9cm (3.5형),3,SATA3(6Gb/s),7200,64,NA,NA,NA,NA,75280
HGST 10TB Deskstar NAS HDN721010ALE604 패키지 (SATA3/7200/256M/2PACK),HGST,HDD (NAS용),8.9cm (3.5형),10,SATA3(6Gb/s),7200,256,26.1,NA,3,헬륨충전 / RV센서 / S.M.A.R.T 지원 / ISE / SED / MTBF: 100만시간,831000
Seagate 6TB BarraCuda Pro ST6000DM004 (SATA3/7200/256M),Seagate,HDD (PC용),8.9cm (3.5형),6,SATA3(6Gb/s),7200,256,26,24/27,5,무게: 최대 780g,310000
Toshiba 3TB DT01ABA300V (SATA3/5940/64M),Toshiba,HDD (CCTV용),8.9cm (3.5형),3,SATA3(6Gb/s),5940,64,26.1,24/25,3,저전력 / 무게: 675g,93200
HGST 4TB Deskstar HDS724040ALE640 (SATA3/7200/64M),HGST,HDD (PC용),8.9cm (3.5형),4,SATA3(6Gb/s),7200,64,26.1,NA,2,DAS 사용 지원 / 서버 스토리지 지원 / RAID 지원 / 빅데이터 서버 지원 / 영상편집스토리지 사용 지원,229330
Seagate 2TB FireCuda SSHD ST2000DX002 (SATA3/7200/64M),Seagate,SSHD (PC용),8.9cm (3.5형),2,SATA3(6Gb/s),7200,64,26.1,24/26,5,낸드: MLC(8GB),197990
Seagate 3TB Video ST3000VM002 (SATA3/5900/64M),Seagate,HDD (CCTV용),8.9cm (3.5형),3,SATA3(6Gb/s),5900,64,26.1,NA,NA,저전력,130000
Seagate 4TB Video ST4000VM000 (SATA3/5900/64M),Seagate,HDD (CCTV용),8.9cm (3.5형),4,SATA3(6Gb/s),5900,64,26.1,NA,NA,저전력,160000
